policy,seed,window,epsilon,learning_rate,rolling_reward,rolling_utility,td_abs_mean,q_update_abs_mean,visited_states,visited_state_actions,greedy_policy_change_rate
FSSQL-R,3106,1700,0.641322222,0.041753045,0.476310149,0.564964869,0.590468409,0.058836717,32,111,0.002343750
FSSQL-R,3106,1800,0.620211111,0.031398580,0.453970731,0.546182484,0.637064217,0.057023488,33,112,0.001562500
FSSQL-R,3106,1900,0.599100000,0.061275437,0.527203882,0.613207150,0.534332447,0.051482925,34,114,0.003125000
FSSQL-R,3106,2000,0.577988889,0.034845655,0.542070710,0.628334434,0.509673190,0.043150279,34,115,0.000781250
FSSQL-R,3106,2100,0.556877778,0.059588766,0.505904002,0.596051824,0.504529730,0.050000082,34,116,0.000781250
FSSQL-R,3106,2200,0.535766667,0.148550205,0.456053638,0.547457048,0.533633182,0.035879251,34,116,0.003125000
FSSQL-R,3106,2300,0.514655556,0.031050560,0.538098177,0.629941687,0.487449472,0.028724915,34,116,0.003125000
FSSQL-R,3106,2400,0.493544444,0.053905613,0.582583817,0.676660963,0.524144023,0.035343726,34,116,0.000781250
FSSQL-R,3106,2500,0.472433333,0.030117820,0.456367909,0.536275102,0.542561533,0.030307786,34,116,0.000000000
FSSQL-R,3106,2600,0.451322222,0.018745064,0.518694292,0.599289492,0.470951739,0.025137799,34,116,0.002343750
FSSQL-R,3106,2700,0.430211111,0.047237944,0.449122960,0.529706182,0.493348828,0.027846431,34,116,0.001562500
FSSQL-R,3106,2800,0.409100000,0.034090822,0.464037169,0.545478207,0.450776577,0.020672221,34,116,0.000781250
FSSQL-R,3106,2900,0.387988889,0.043202143,0.424892823,0.516892824,0.458957880,0.028940769,34,117,0.000781250
FSSQL-R,3106,3000,0.366877778,0.031696672,0.488658779,0.579963160,0.461815570,0.025615997,34,117,0.000000000
FSSQL-R,3106,3100,0.345766667,0.036945888,0.499482626,0.577475531,0.451974539,0.030391355,34,118,0.000000000
FSSQL-R,3106,3200,0.324655556,0.013990884,0.619101360,0.691960507,0.448897403,0.027788930,34,119,0.000000000
FSSQL-R,3106,3300,0.303544444,0.013278664,0.501739942,0.572477411,0.431009995,0.022438739,34,119,0.000000000
FSSQL-R,3106,3400,0.282433333,0.021032420,0.526126419,0.603151429,0.408879941,0.015794675,34,119,0.001562500
FSSQL-R,3106,3500,0.261322222,0.020028425,0.517500001,0.614469970,0.434764638,0.018111479,34,119,0.000000000
FSSQL-R,3106,3600,0.240211111,0.034017718,0.505500675,0.601151071,0.417319243,0.016215182,34,119,0.001562500
FSSQL-R,3106,3700,0.219100000,0.020618837,0.525943729,0.602577081,0.414925401,0.016496472,34,119,0.000000000
FSSQL-R,3106,3800,0.197988889,0.019681597,0.521131364,0.594289189,0.462206327,0.015896813,34,119,0.000000000
FSSQL-R,3106,3900,0.176877778,0.010048871,0.560288133,0.628512427,0.414721967,0.011735513,34,119,0.001562500
FSSQL-R,3106,4000,0.155766667,0.041753045,0.564103757,0.636812373,0.428232299,0.027247487,34,120,0.000781250
FSSQL-R,3106,4100,0.134655556,0.025254880,0.485850515,0.586305430,0.385622976,0.013407515,34,120,0.000000000
FSSQL-R,3106,4200,0.113544444,0.225160006,0.487288778,0.585618956,0.413557290,0.018512823,34,120,0.000000000
FSSQL-R,3106,4300,0.092433333,0.016479963,0.498392547,0.565421586,0.422385659,0.026272136,35,121,0.000781250
FSSQL-R,3106,4400,0.071322222,0.015792148,0.554529567,0.618343535,0.411567359,0.018243061,35,121,0.000000000
FSSQL-R,3106,4500,0.050211111,0.015218426,0.551138794,0.616140021,0.380501565,0.013384931,35,121,0.000000000
FSSQL-R,3106,4600,0.050000000,0.007741278,0.580590477,0.643444545,0.372202935,0.010778915,35,121,0.000000000
FSSQL-R,3106,4700,0.050000000,0.085725347,0.444504555,0.543694651,0.368951301,0.009382937,35,121,0.000000000
FSSQL-R,3106,4800,0.050000000,0.023302824,0.452802537,0.551035565,0.406085945,0.014332164,35,121,0.000781250
FSSQL-R,3106,4900,0.050000000,0.022637922,0.483148850,0.545280286,0.359848852,0.007020958,35,121,0.000000000
FSSQL-R,3106,5000,0.050000000,0.006877008,0.531637874,0.594192499,0.392472576,0.012165501,35,121,0.000000000
FSSQL-R,3106,5100,0.050000000,0.006671074,0.563347929,0.626534311,0.343271200,0.006718069,35,121,0.000000000
FSSQL-R,3106,5200,0.050000000,0.006446879,0.630339088,0.696490533,0.392734723,0.007438089,35,121,0.000000000
FSSQL-R,3106,5300,0.050000000,0.083252191,0.495729534,0.594955871,0.360795425,0.006761635,35,121,0.000781250
FSSQL-R,3106,5400,0.050000000,0.022540063,0.500692792,0.608377546,0.371258517,0.007705454,35,121,0.000000000
FSSQL-R,3106,5500,0.050000000,0.011039690,0.550251440,0.611264417,0.358906821,0.007240786,35,121,0.000000000
FSSQL-R,3106,5600,0.050000000,0.005836113,0.571252115,0.635284334,0.388176861,0.007162963,35,121,0.000000000
FSSQL-R,3106,5700,0.050000000,0.005702520,0.551643561,0.613379169,0.375705041,0.005775018,35,121,0.000000000
FSSQL-R,3106,5800,0.050000000,0.005570922,0.585073231,0.649237190,0.364959810,0.005736430,35,121,0.000781250
FSSQL-R,3106,5900,0.050000000,0.018789837,0.428446015,0.525027090,0.425136994,0.007507027,35,121,0.001562500
FSSQL-R,3106,6000,0.050000000,0.064660232,0.477612044,0.572160927,0.383667122,0.007973345,35,121,0.000781250
FSSQL-R,3107,100,0.979100000,0.196945129,0.433505892,0.523882482,0.940601806,0.294982838,14,38,0.009375000
FSSQL-R,3107,200,0.957988889,0.090319679,0.411269791,0.504538020,0.836346777,0.176232862,15,42,0.002343750
FSSQL-R,3107,300,0.936877778,0.098006585,0.456078775,0.546551050,0.834972599,0.144927200,15,47,0.003125000
FSSQL-R,3107,400,0.915766667,0.500000000,0.505036627,0.598777200,0.752439701,0.152667026,27,77,0.011718750
FSSQL-R,3107,500,0.894655556,0.237227149,0.564431420,0.655579536,0.769043614,0.178252167,30,89,0.007812500
FSSQL-R,3107,600,0.873544444,0.148550205,0.403720647,0.496037006,0.727911368,0.143840498,31,95,0.009375000
FSSQL-R,3107,700,0.852433333,0.073808362,0.422444459,0.510724086,0.680069528,0.117604359,32,98,0.003125000
FSSQL-R,3107,800,0.831322222,0.055999494,0.468854843,0.557927553,0.615940746,0.096592127,32,100,0.003125000
FSSQL-R,3107,900,0.810211111,0.045730119,0.526428741,0.618874129,0.568524747,0.076577725,33,101,0.001562500
FSSQL-R,3107,1000,0.789100000,0.138414549,0.366769728,0.451902735,0.523516908,0.066477380,33,102,0.003125000
FSSQL-R,3107,1100,0.767988889,0.077489880,0.573023480,0.657622990,0.618690512,0.081464588,34,106,0.003906250
FSSQL-R,3107,1200,0.746877778,0.267580521,0.549213742,0.640821098,0.679417170,0.091482233,34,108,0.003906250
FSSQL-R,3107,1300,0.725766667,0.061275437,0.438425621,0.532100888,0.600902881,0.078931068,34,110,0.003125000
FSSQL-R,3107,1400,0.704655556,0.047413768,0.475102145,0.562457473,0.550597362,0.052042219,34,110,0.002343750
FSSQL-R,3107,1500,0.683544444,0.065067757,0.556492622,0.642800044,0.565489082,0.047897304,34,110,0.002343750
FSSQL-R,3107,1600,0.662433333,0.205268911,0.486052791,0.575331586,0.572878615,0.044299137,34,110,0.000781250
FSSQL-R,3107,1700,0.641322222,0.072134995,0.491684389,0.578760280,0.581170596,0.052135384,34,111,0.003906250
FSSQL-R,3107,1800,0.620211111,0.048695358,0.460941054,0.544876601,0.605598353,0.047790957,34,111,0.000781250
FSSQL-R,3107,1900,0.599100000,0.059266081,0.525323640,0.611357326,0.546812926,0.039730445,34,111,0.001562500
FSSQL-R,3107,2000,0.577988889,0.043480270,0.456613555,0.543842080,0.516871164,0.032143728,34,111,0.000000000
FSSQL-R,3107,2100,0.556877778,0.032573176,0.487792187,0.576640303,0.507882642,0.028667922,34,111,0.000000000
FSSQL-R,3107,2200,0.535766667,0.089348483,0.525510198,0.610241156,0.518299374,0.031546078,34,111,0.001562500
FSSQL-R,3107,2300,0.514655556,0.092349485,0.522369419,0.601306265,0.511507060,0.027688019,34,111,0.000000000
FSSQL-R,3107,2400,0.493544444,0.106181884,0.500773381,0.582028046,0.493043232,0.027834467,34,111,0.000000000
FSSQL-R,3107,2500,0.472433333,0.028872960,0.519640965,0.607163235,0.548712736,0.044609881,34,112,0.001562500
FSSQL-R,3107,2600,0.451322222,0.040777237,0.519156958,0.604899859,0.486575212,0.024939409,34,112,0.000781250
FSSQL-R,3107,2700,0.430211111,0.023600199,0.534599448,0.620682469,0.522615581,0.035454205,34,113,0.000000000
FSSQL-R,3107,2800,0.409100000,0.039749141,0.518105562,0.598390457,0.491974389,0.031675643,34,114,0.000000000
FSSQL-R,3107,2900,0.387988889,0.032703730,0.522529063,0.600508461,0.522214999,0.032770245,34,114,0.000000000
FSSQL-R,3107,3000,0.366877778,0.037314124,0.518564476,0.595116063,0.513321942,0.035055454,34,115,0.002343750
FSSQL-R,3107,3100,0.345766667,0.016101437,0.464892882,0.551056363,0.500427060,0.043370833,34,116,0.002343750
FSSQL-R,3107,3200,0.324655556,0.028277761,0.514919468,0.606838905,0.511169373,0.024669598,34,116,0.000000000
FSSQL-R,3107,3300,0.303544444,0.014951716,0.573035736,0.656636673,0.441074493,0.017946896,34,116,0.002343750
FSSQL-R,3107,3400,0.282433333,0.030602163,0.508538327,0.589176080,0.449873784,0.021506921,34,116,0.000781250
FSSQL-R,3107,3500,0.261322222,0.045730119,0.530336967,0.606370632,0.469477903,0.021160079,34,116,0.000781250
FSSQL-R,3107,3600,0.240211111,0.013237310,0.531347294,0.602049947,0.447540078,0.015586206,34,116,0.000781250
FSSQL-R,3107,3700,0.219100000,0.013302451,0.541779762,0.634891431,0.397918837,0.013066162,34,116,0.000000000
FSSQL-R,3107,3800,0.197988889,0.023600199,0.458760085,0.553005599,0.388112833,0.012267437,34,116,0.000000000
FSSQL-R,3107,3900,0.176877778,0.037501948,0.481883348,0.573485665,0.457710380,0.026691442,34,117,0.000000000
FSSQL-R,3107,4000,0.155766667,0.011515193,0.524188937,0.597817666,0.385868981,0.015614557,34,117,0.000000000
FSSQL-R,3107,4100,0.134655556,0.020951939,0.568165846,0.636435751,0.393263544,0.012697274,34,117,0.002343750
FSSQL-R,3107,4200,0.113544444,0.010519640,0.600328471,0.667020799,0.404960582,0.010081362,34,117,0.000781250
FSSQL-R,3107,4300,0.092433333,0.018554284,0.499402746,0.599047219,0.369264115,0.012575619,34,117,0.000781250
FSSQL-R,3107,4400,0.071322222,0.011438791,0.491540237,0.564774477,0.389847333,0.010522376,34,117,0.000000000
FSSQL-R,3107,4500,0.050211111,0.010967809,0.516112349,0.585780187,0.342277058,0.007833465,34,117,0.000000000
FSSQL-R,3107,4600,0.050000000,0.009307880,0.457901129,0.525713795,0.388915707,0.008922053,34,117,0.000781250
FSSQL-R,3107,4700,0.050000000,0.009012650,0.557910039,0.622206312,0.387666623,0.008225972,34,117,0.000781250
FSSQL-R,3107,4800,0.050000000,0.008702462,0.583151318,0.644364294,0.403473688,0.007930694,34,117,0.000000000
FSSQL-R,3107,4900,0.050000000,0.050279192,0.448165181,0.540367498,0.405005639,0.018335254,34,118,0.000781250
FSSQL-R,3107,5000,0.050000000,0.009389325,0.492395433,0.563301304,0.382280963,0.011969522,34,118,0.000000000
FSSQL-R,3107,5100,0.050000000,0.025320992,0.539801566,0.604821810,0.396428604,0.009443557,34,118,0.000781250
FSSQL-R,3107,5200,0.050000000,0.007960328,0.568713683,0.635980529,0.348478340,0.006932620,34,118,0.000000000
FSSQL-R,3107,5300,0.050000000,0.026520425,0.523266082,0.584114987,0.361739912,0.006055983,34,118,0.000781250
FSSQL-R,3107,5400,0.050000000,0.007532362,0.599473889,0.660686865,0.362146237,0.005268119,34,118,0.000000000
FSSQL-R,3107,5500,0.050000000,0.019715560,0.589024950,0.650751989,0.359674909,0.004788564,34,118,0.000000000
FSSQL-R,3107,5600,0.050000000,0.007700758,0.579515168,0.645845303,0.343824055,0.004594444,34,118,0.000000000
FSSQL-R,3107,5700,0.050000000,0.024804644,0.598405608,0.662520898,0.332900234,0.003927534,34,118,0.000000000
FSSQL-R,3107,5800,0.050000000,0.024345275,0.505474648,0.574447214,0.362130477,0.004446237,34,118,0.000000000
FSSQL-R,3107,5900,0.050000000,0.006902791,0.559072317,0.619921222,0.382525998,0.005500312,34,118,0.000000000
FSSQL-R,3107,6000,0.050000000,0.006765561,0.647202837,0.708274930,0.404640682,0.004912310,34,118,0.000000000
FSSQL-R,3108,100,0.979100000,0.500000000,0.494207612,0.585734607,1.040560886,0.340822908,14,34,0.009375000
FSSQL-R,3108,200,0.957988889,0.160941640,0.393785510,0.485080142,0.793582507,0.192794352,14,44,0.007031250
FSSQL-R,3108,300,0.936877778,0.069558250,0.554250755,0.645970833,0.673311388,0.113700340,14,47,0.003906250
FSSQL-R,3108,400,0.915766667,0.225160006,0.396966303,0.487520243,0.602745738,0.126645737,25,78,0.010156250
FSSQL-R,3108,500,0.894655556,0.435275282,0.478811540,0.575470159,0.747915705,0.178824343,27,88,0.003906250
FSSQL-R,3108,600,0.873544444,0.225160006,0.536382203,0.632085509,0.743198127,0.155003852,27,93,0.004687500
FSSQL-R,3108,700,0.852433333,0.044793607,0.554329513,0.642093098,0.710635451,0.118422155,27,95,0.006250000
FSSQL-R,3108,800,0.831322222,0.061628273,0.485714869,0.578892989,0.645858038,0.086440009,27,95,0.006250000
FSSQL-R,3108,900,0.810211111,0.084879361,0.490614736,0.587148393,0.736362147,0.110277897,30,98,0.014843750
FSSQL-R,3108,1000,0.789100000,0.084055278,0.551709139,0.643838500,0.652811484,0.071156949,30,98,0.004687500
FSSQL-R,3108,1100,0.767988889,0.125000000,0.477952932,0.565215995,0.676030015,0.080617603,31,100,0.003906250
FSSQL-R,3108,1200,0.746877778,0.077489880,0.460451188,0.549660836,0.725126294,0.102546190,32,104,0.006250000
FSSQL-R,3108,1300,0.725766667,0.036765370,0.432426495,0.524674751,0.630882575,0.083099847,32,107,0.003906250
FSSQL-R,3108,1400,0.704655556,0.049669323,0.415952767,0.506145538,0.587655444,0.071288796,32,108,0.001562500
FSSQL-R,3108,1500,0.683544444,0.160941640,0.505078175,0.588226045,0.553947877,0.061851294,32,109,0.003125000
FSSQL-R,3108,1600,0.662433333,0.041627660,0.524376631,0.619869648,0.538931097,0.045973091,32,110,0.002343750
FSSQL-R,3108,1700,0.641322222,0.039529935,0.587521308,0.671846094,0.557406803,0.059331618,32,111,0.000781250
FSSQL-R,3108,1800,0.620211111,0.135426976,0.444797527,0.534503456,0.586830307,0.054039043,32,112,0.001562500
FSSQL-R,3108,1900,0.599100000,0.028872960,0.451672650,0.541963736,0.574808119,0.063038681,32,114,0.002343750
FSSQL-R,3108,2000,0.577988889,0.056276720,0.552727704,0.639713259,0.543691104,0.045441484,32,115,0.002343750
FSSQL-R,3108,2100,0.556877778,0.049870414,0.480455317,0.565106454,0.563001572,0.043104119,32,116,0.001562500
FSSQL-R,3108,2200,0.535766667,0.039207092,0.440584591,0.526997194,0.560824472,0.044682361,32,116,0.003125000
FSSQL-R,3108,2300,0.514655556,0.074389535,0.530041769,0.612368517,0.563912048,0.035206729,32,116,0.001562500
FSSQL-R,3108,2400,0.493544444,0.043763224,0.551540093,0.635900164,0.504247197,0.030758925,32,116,0.003125000
FSSQL-R,3108,2500,0.472433333,0.084879361,0.500082147,0.587509107,0.581016996,0.056124620,33,118,0.002343750
FSSQL-R,3108,2600,0.451322222,0.028779216,0.515657522,0.602579090,0.458400348,0.026334249,33,118,0.000000000
FSSQL-R,3108,2700,0.430211111,0.078152194,0.508145371,0.596775615,0.437464797,0.023094971,33,118,0.000000000
FSSQL-R,3108,2800,0.409100000,0.035896824,0.509922435,0.594224534,0.431556517,0.021698416,33,118,0.000781250
FSSQL-R,3108,2900,0.387988889,0.039859966,0.573648043,0.649206860,0.519530763,0.039146905,34,119,0.000781250
FSSQL-R,3108,3000,0.366877778,0.031107849,0.495863802,0.570442522,0.498625976,0.034184129,34,120,0.000000000
FSSQL-R,3108,3100,0.345766667,0.019835673,0.492035922,0.579108594,0.447232960,0.018210435,34,120,0.001562500
FSSQL-R,3108,3200,0.324655556,0.028277761,0.511216247,0.599897387,0.473871290,0.030450660,34,121,0.000781250
FSSQL-R,3108,3300,0.303544444,0.017042754,0.558974390,0.648625428,0.461281867,0.020661911,34,121,0.001562500
FSSQL-R,3108,3400,0.282433333,0.057130864,0.519501764,0.602448608,0.484982725,0.020426014,34,121,0.000781250
FSSQL-R,3108,3500,0.261322222,0.014751822,0.474792426,0.552330159,0.444588338,0.016704499,34,121,0.002343750
FSSQL-R,3108,3600,0.240211111,0.014171237,0.507794873,0.585614911,0.493867070,0.021377327,34,121,0.001562500
FSSQL-R,3108,3700,0.219100000,0.026297770,0.522056224,0.613077798,0.421455658,0.016076713,34,121,0.000000000
FSSQL-R,3108,3800,0.197988889,0.031339855,0.478945310,0.568345806,0.427553967,0.014610538,34,121,0.000000000
FSSQL-R,3108,3900,0.176877778,0.019715560,0.542168624,0.633810867,0.381654516,0.011328224,34,121,0.000781250
FSSQL-R,3108,4000,0.155766667,0.023490896,0.477810297,0.557447023,0.434430454,0.012740025,34,121,0.000781250
FSSQL-R,3108,4100,0.134655556,0.022515774,0.530364750,0.604092122,0.390020939,0.011308545,34,121,0.000000000
FSSQL-R,3108,4200,0.113544444,0.021072971,0.480714544,0.551068285,0.380727613,0.010245536,34,121,0.000781250
FSSQL-R,3108,4300,0.092433333,0.017124057,0.467232395,0.562657100,0.364248515,0.009243146,34,121,0.000781250
FSSQL-R,3108,4400,0.071322222,0.012766461,0.519625569,0.615237846,0.383335066,0.009407990,34,121,0.001562500
FSSQL-R,3108,4500,0.050211111,0.012381876,0.412586000,0.505640447,0.394764855,0.009984945,34,121,0.001562500
FSSQL-R,3108,4600,0.050000000,0.029502783,0.498608171,0.585305113,0.406654176,0.010849010,34,121,0.002343750
FSSQL-R,3108,4700,0.050000000,0.027505292,0.522860129,0.614359938,0.422127501,0.011758257,34,121,0.000000000
FSSQL-R,3108,4800,0.050000000,0.021405059,0.565442541,0.654231119,0.398821430,0.011674509,34,121,0.000000000
FSSQL-R,3108,4900,0.050000000,0.039749141,0.481354895,0.572162657,0.441985476,0.012277677,34,121,0.001562500
FSSQL-R,3108,5000,0.050000000,0.037982754,0.521408406,0.609088342,0.406325019,0.010356460,34,121,0.000000000
FSSQL-R,3108,5100,0.050000000,0.017337964,0.593849690,0.681121822,0.354936402,0.008808437,34,121,0.000781250
FSSQL-R,3108,5200,0.050000000,0.020523526,0.548738201,0.638191633,0.328289067,0.007851767,34,121,0.000000000
FSSQL-R,3108,5300,0.050000000,0.018256762,0.543303180,0.634440031,0.377061507,0.008764608,34,121,0.000000000
FSSQL-R,3108,5400,0.050000000,0.018671070,0.505863772,0.594371924,0.361570913,0.008217232,34,121,0.000000000
FSSQL-R,3108,5500,0.050000000,0.013616029,0.490288056,0.579112508,0.400470008,0.008353303,34,121,0.000781250
FSSQL-R,3108,5600,0.050000000,0.012396669,0.480412979,0.569245773,0.332265325,0.008019079,34,121,0.000781250
FSSQL-R,3108,5700,0.050000000,0.013243197,0.510496426,0.599940204,0.351697361,0.007733162,34,121,0.001562500
FSSQL-R,3108,5800,0.050000000,0.010207316,0.537229285,0.607864792,0.353953426,0.007027062,34,121,0.001562500
FSSQL-R,3108,5900,0.050000000,0.009867140,0.608027732,0.674560925,0.368829225,0.006347567,34,121,0.000000000
FSSQL-R,3108,6000,0.050000000,0.014350624,0.530464675,0.594560948,0.417004081,0.007164737,34,121,0.000000000
FSSQL-R,3109,100,0.979100000,0.196945129,0.495278874,0.586109295,1.009711876,0.308063906,14,34,0.010156250
FSSQL-R,3109,200,0.957988889,0.138414549,0.338780712,0.431211672,0.887554042,0.217369786,15,45,0.004687500
FSSQL-R,3109,300,0.936877778,0.073239140,0.526623025,0.616937732,0.648962728,0.103123532,15,47,0.003906250
FSSQL-R,3109,400,0.915766667,0.500000000,0.439587481,0.534124196,0.658976817,0.147035792,27,87,0.013281250
FSSQL-R,3109,500,0.894655556,0.160941640,0.447878306,0.542968680,0.741546634,0.168825246,28,92,0.006250000
FSSQL-R,3109,600,0.873544444,0.165722701,0.535636261,0.625663813,0.738272418,0.149664779,29,96,0.007031250
FSSQL-R,3109,700,0.852433333,0.050486957,0.436907340,0.530710976,0.782119619,0.131318896,30,101,0.006250000
FSSQL-R,3109,800,0.831322222,0.141584591,0.477592449,0.568984559,0.698720771,0.110950616,31,102,0.008593750
FSSQL-R,3109,900,0.810211111,0.059588766,0.556265138,0.653576598,0.669528901,0.091766244,31,103,0.005468750
FSSQL-R,3109,1000,0.789100000,0.074983074,0.441419924,0.528378450,0.597853462,0.073353612,31,104,0.004687500
FSSQL-R,3109,1100,0.767988889,0.083252191,0.543720446,0.636136787,0.556173220,0.065082342,31,105,0.003125000
FSSQL-R,3109,1200,0.746877778,0.091319546,0.467088934,0.561575066,0.618469398,0.070908545,33,107,0.000781250
FSSQL-R,3109,1300,0.725766667,0.152392396,0.347464469,0.442993868,0.536484615,0.056037607,33,108,0.004687500
FSSQL-R,3109,1400,0.704655556,0.122713300,0.470423660,0.561842489,0.577897204,0.063863448,33,109,0.003906250
FSSQL-R,3109,1500,0.683544444,0.070053918,0.493601090,0.587474778,0.527674228,0.041209469,33,109,0.001562500
FSSQL-R,3109,1600,0.662433333,0.048506616,0.473992022,0.566712553,0.571314220,0.052756969,33,110,0.003125000
FSSQL-R,3109,1700,0.641322222,0.061275437,0.438472186,0.530920198,0.560532238,0.050890875,33,110,0.003125000
FSSQL-R,3109,1800,0.620211111,0.042395422,0.439468443,0.532240513,0.595273058,0.071780551,33,113,0.002343750
FSSQL-R,3109,1900,0.599100000,0.028322386,0.470534201,0.567365722,0.549664412,0.053424630,34,115,0.002343750
FSSQL-R,3109,2000,0.577988889,0.042135326,0.515114912,0.613889385,0.509030437,0.037904077,34,115,0.003125000
FSSQL-R,3109,2100,0.556877778,0.025287878,0.521670654,0.618869391,0.553417378,0.059214930,34,116,0.003906250
FSSQL-R,3109,2200,0.535766667,0.032902203,0.520998137,0.610667670,0.474020762,0.034343515,34,116,0.003125000
FSSQL-R,3109,2300,0.514655556,0.034387483,0.415451132,0.511013995,0.508668146,0.028151330,34,116,0.000000000
FSSQL-R,3109,2400,0.493544444,0.084879361,0.509647363,0.600868105,0.457743018,0.026670211,34,116,0.000781250
FSSQL-R,3109,2500,0.472433333,0.056842324,0.433085502,0.529722324,0.473462420,0.027750960,34,116,0.003906250
FSSQL-R,3109,2600,0.451322222,0.033447565,0.371355202,0.468501150,0.512345942,0.027533312,34,116,0.001562500
FSSQL-R,3109,2700,0.430211111,0.127403977,0.468070981,0.568705197,0.451046055,0.022417351,34,116,0.000781250
FSSQL-R,3109,2800,0.409100000,0.033308970,0.492638535,0.591237362,0.461810118,0.022278350,34,116,0.001562500
FSSQL-R,3109,2900,0.387988889,0.073808362,0.456155443,0.553243387,0.540150647,0.046974644,34,118,0.000781250
FSSQL-R,3109,3000,0.366877778,0.034090822,0.569991030,0.668389857,0.468689371,0.022460934,34,118,0.001562500
FSSQL-R,3109,3100,0.345766667,0.037037037,0.475497118,0.569336861,0.468810748,0.036028759,35,119,0.001562500
FSSQL-R,3109,3200,0.324655556,0.109336207,0.490248484,0.584914283,0.438753820,0.019228946,35,119,0.000000000
FSSQL-R,3109,3300,0.303544444,0.040084109,0.485260105,0.578518640,0.481249871,0.033230199,35,120,0.000781250
FSSQL-R,3109,3400,0.282433333,0.021175267,0.573167991,0.673914742,0.464971795,0.034820083,35,121,0.001562500
FSSQL-R,3109,3500,0.261322222,0.020504605,0.525872677,0.627418123,0.460297450,0.023720184,35,121,0.001562500
FSSQL-R,3109,3600,0.240211111,0.055725880,0.622495050,0.726452475,0.454101515,0.017715501,35,121,0.000000000
FSSQL-R,3109,3700,0.219100000,0.020734783,0.467023769,0.562417171,0.459582561,0.023784988,35,121,0.000781250
FSSQL-R,3109,3800,0.197988889,0.032189703,0.444133393,0.537137744,0.430887078,0.018810208,35,121,0.000000000
FSSQL-R,3109,3900,0.176877778,0.030492739,0.551383394,0.646253449,0.473451195,0.019866777,35,121,0.001562500
FSSQL-R,3109,4000,0.155766667,0.017386474,0.587815085,0.689940300,0.479377694,0.015970518,35,121,0.000000000
FSSQL-R,3109,4100,0.134655556,0.015261255,0.511767256,0.616161949,0.442274476,0.016185027,35,121,0.000781250
FSSQL-R,3109,4200,0.113544444,0.016081632,0.493163520,0.594501702,0.448640746,0.014015663,35,121,0.000000000
FSSQL-R,3109,4300,0.092433333,0.021426280,0.537502658,0.631250081,0.444364074,0.025280730,36,122,0.000000000
FSSQL-R,3109,4400,0.071322222,0.015525149,0.526027356,0.620375092,0.377968301,0.013645898,36,122,0.000000000
FSSQL-R,3109,4500,0.050211111,0.019887750,0.484963736,0.578579159,0.380625043,0.010750444,36,122,0.000000000
FSSQL-R,3109,4600,0.050000000,0.062720163,0.487982720,0.588294933,0.406181420,0.009544425,36,122,0.000000000
FSSQL-R,3109,4700,0.050000000,0.025624311,0.503113201,0.602861602,0.428057084,0.011157294,36,122,0.000781250
FSSQL-R,3109,4800,0.050000000,0.032902203,0.572897763,0.672450336,0.424676608,0.010653273,36,122,0.000000000
FSSQL-R,3109,4900,0.050000000,0.012766461,0.566820119,0.659098064,0.446867756,0.011526377,36,122,0.000781250
FSSQL-R,3109,5000,0.050000000,0.014807072,0.605702467,0.699416794,0.399355803,0.009510956,36,122,0.000781250
FSSQL-R,3109,5100,0.050000000,0.018439426,0.532593662,0.626240076,0.405017025,0.009613296,36,122,0.000000000
FSSQL-R,3109,5200,0.050000000,0.011539604,0.558024105,0.657391261,0.396303571,0.008579632,36,122,0.000000000
FSSQL-R,3109,5300,0.050000000,0.011297665,0.460606672,0.562422225,0.403194609,0.008163956,36,122,0.000781250
FSSQL-R,3109,5400,0.050000000,0.038279239,0.500662073,0.604731493,0.402182845,0.008372798,36,122,0.000000000
FSSQL-R,3109,5500,0.050000000,0.018612433,0.555385468,0.650023539,0.379695919,0.007347417,36,122,0.000000000
FSSQL-R,3109,5600,0.050000000,0.011584718,0.515129569,0.609058289,0.413339923,0.008243828,36,122,0.000000000
FSSQL-R,3109,5700,0.050000000,0.011191058,0.535606367,0.630099157,0.387290008,0.006766077,36,122,0.000000000
FSSQL-R,3109,5800,0.050000000,0.012332904,0.531999065,0.632326121,0.458763869,0.009628890,36,122,0.000000000
FSSQL-R,3109,5900,0.050000000,0.012077103,0.537197781,0.642180498,0.391586485,0.007251424,36,122,0.000000000
FSSQL-R,3109,6000,0.050000000,0.009735164,0.518352731,0.624013044,0.388826451,0.007023715,36,122,0.000000000
FSSQL-R,3110,100,0.979100000,0.214602110,0.556726609,0.648590979,1.098189727,0.348101646,12,32,0.008593750
FSSQL-R,3110,200,0.957988889,0.170902273,0.449548400,0.543708842,0.870605929,0.210386294,16,42,0.007031250
FSSQL-R,3110,300,0.936877778,0.088404645,0.538822485,0.630506321,0.759285645,0.142096391,16,48,0.001562500
FSSQL-R,3110,400,0.915766667,0.500000000,0.390779544,0.483882049,0.672143163,0.164816203,27,81,0.010156250
FSSQL-R,3110,500,0.894655556,0.196945129,0.455478115,0.547254040,0.662525198,0.150246451,29,89,0.008593750
FSSQL-R,3110,600,0.873544444,0.116471186,0.544407138,0.637281518,0.719163016,0.157445559,29,94,0.008593750
FSSQL-R,3110,700,0.852433333,0.049470380,0.497917403,0.589163658,0.586922364,0.085544227,30,95,0.009375000
FSSQL-R,3110,800,0.831322222,0.040895890,0.404208593,0.493564478,0.634906189,0.097093214,30,97,0.005468750
